index,word,classification_acc
77;did;0.3168044077134986
35;there;0.31735537190082647
33;which;0.34765840220385674
25;him;0.3509641873278237
9;that;0.3526170798898072
48;an;0.3586776859504132
85;think;0.365840220385675
16;had;0.3674931129476584
72;than;0.3680440771349862
63;little;0.3707988980716253
