index;word;classification_acc
112;too;0.10523415977961433
373;esther;0.11955922865013772
409;saying;0.12066115702479337
394;already;0.1272727272727273
257;stood;0.13608815426997245
197;give;0.13663911845730028
150;house;0.13829201101928376
210;got;0.1415977961432507
125;face;0.14214876033057852
402;smile;0.14545454545454548
