index;word;classification_acc
178;ethel;0.12327823691460056
195;get;0.13108356290174472
136;where;0.1421028466483012
168;father;0.14485766758494031
124;even;0.14485766758494031
34;my;0.14485766758494031
106;may;0.14967860422405876
63;little;0.15013774104683195
190;woman;0.15059687786960516
166;every;0.15059687786960516
